model_year,bodytype,fueltype,new_price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,price
1998,van,conv,23.3742240648732,11.1196,373.9346,18.69673,5,21.9289683276166,,588,0.155023501279286
1999,van,conv,23.3742240648732,11.1321,365.5686,18.27843,5,22.4308105236609,,588,0.174772831205508
2000,van,conv,23.3742240648732,10.6108,372.173,18.60865,5,22.0327643327162,,588,0.197038141156154
2001,van,conv,23.3742240648732,10.0971,360.8766,18.04383,5,22.7224486153993,,588,0.222139956207614
2002,van,conv,23.3742240648732,10.131,373.9994,18.69997,5,21.9251688639073,,588,0.250439634957851
2003,van,conv,23.3742240648732,9.9551,379.6462,18.98231,5,21.5990572274923,,588,0.282344571542109
2004,van,conv,23.3742240648732,9.6513,383.2564,19.16282,5,21.3955983513909,,588,0.318314060363145
2005,van,conv,23.3742240648732,9.6906,386.043,19.30215,5,21.2411570731758,,588,0.358865907962959
2006,van,conv,23.3742240648732,9.7382,390.5986,19.52993,5,20.9934188192175,,588,0.404583887218669
2007,van,conv,23.3742240648732,9.427,389.9614,19.49807,5,21.0277222309695,,588,0.456126141170991
2008,van,conv,23.3742240648732,9.6207,396.3906,19.81953,5,20.6866661318407,,588,0.514234657464476
2009,van,conv,23.3742240648732,9.4307,401.317,20.06585,5,20.4327252521074,,588,0.579745949790842
2010,van,conv,23.3742240648732,9.676,402.3718,20.11859,5,20.3791617603421,,588,0.653603100102414
2011,van,conv,23.3742240648732,8.3973,418.9844,20.94922,5,19.5711343906838,,588,0.736869334951989
2012,van,conv,23.3742240648732,8.5039,425.3766,21.26883,5,19.2770359253424,,588,0.830743331400213
2013,van,conv,23.3742240648732,8.5479,421.1594,21.05797,5,19.4700628788055,,588,0.936576472830004
2014,van,conv,23.3742240648732,8.277,425.3804,21.26902,5,19.2768637200962,,588,1.05589230307779
1975,truck,conv,31.3426812650796,13.3834,238.2952,11.91476,5,34.4111001816235,,588,0.0131837737350173
1976,truck,conv,31.3426812650796,13.3834,248.8322,12.44161,5,32.9539344184555,,588,0.0148633300282044
1977,truck,conv,31.3426812650796,13.3834,271.1514,13.55757,5,30.2414075678754,,588,0.0167568545977502
1978,truck,conv,31.3426812650796,13.3834,266.5634,13.32817,5,30.7619125506352,,588,0.0188916060854004
1979,truck,conv,31.3426812650796,14.9015,264.2998,13.21499,5,31.0253734584741,,588,0.0212983157670805
1980,truck,conv,31.3426812650796,15.5542,330.3768,16.51884,5,24.8201447559272,,588,0.0240116299516128
1981,truck,conv,31.3426812650796,15.5938,357.6456,17.88228,5,22.9277250999313,,588,0.027070608739135
1982,truck,conv,31.3426812650796,16.3908,369.7004,18.48502,5,22.1801220664084,,588,0.0305192883192052
1983,truck,conv,31.3426812650796,15.1782,377.5302,18.87651,5,21.7201166953001,,588,0.0344073149032753
1984,truck,conv,31.3426812650796,15.0923,365.1998,18.25999,5,22.4534624608228,,588,0.0387906594174468
1985,truck,conv,31.3426812650796,14.1795,364.0274,18.20137,5,22.5257769058043,,588,0.0437324232440212
1986,truck,conv,31.3426812650796,13.5534,377.25,18.8625,5,21.7362491716368,,588,0.0493037466110724
1987,truck,conv,31.3426812650796,13.5302,380.7702,19.03851,5,21.5352987182295,,588,0.0555848327069587
1988,truck,conv,31.3426812650796,13.1264,362.8434,18.14217,5,22.5992811223795,,588,0.0626661022626367
1989,truck,conv,31.3426812650796,12.3688,356.0412,17.80206,5,23.0310424748597,,588,0.0706494952228147
1990,truck,conv,31.3426812650796,11.3368,348.2306,17.41153,5,23.5476147127794,,588,0.079649938244436
1991,truck,conv,31.3426812650796,11.4214,363.7376,18.18688,5,22.5437238272865,,588,0.0897969991481804
1992,truck,conv,31.3426812650796,11.2471,349.6174,17.48087,5,23.4542102309553,,588,0.10123675214
1993,truck,conv,31.3426812650796,10.3501,351.7062,17.58531,5,23.3149145508382,,588,0.11413388065389
1994,truck,conv,31.3426812650796,10.152,348.8186,17.44093,5,23.5079207358782,,588,0.128674048087813
1995,truck,conv,31.3426812650796,10.3353,337.8064,16.89032,5,24.274258865433,,588,0.145066570561232
1996,truck,conv,31.3426812650796,10.5059,342.9592,17.14796,5,23.9095495907385,,588,0.163547430170498
1997,truck,conv,31.3426812650796,10.1709,336.7458,16.83729,5,24.3507120207587,,588,0.184382672120066
1998,truck,conv,31.3426812650796,10.5256,339.9132,16.99566,5,24.1238057245203,,588,0.207872234633671
1999,truck,conv,31.3426812650796,10.3127,325.7014,16.28507,5,25.1764346115798,,588,0.234354266779787
2000,truck,conv,31.3426812650796,9.8163,333.0608,16.65304,5,24.620129417812,,588,0.264209996369545
2001,truck,conv,31.3426812650796,9.4472,319.066,15.9533,5,25.7000119097616,,588,0.297869218003997
2002,truck,conv,31.3426812650796,9.4478,315.0532,15.75266,5,26.0273503014729,,588,0.335816480275081
2003,truck,conv,31.3426812650796,9.4599,321.5436,16.07718,5,25.5019848008171,,588,0.378598061189494
2004,truck,conv,31.3426812650796,9.1017,314.7368,15.73684,5,26.0535151911057,,588,0.426829832231673
2005,truck,conv,31.3426812650796,8.8009,316.9748,15.84874,5,25.8695643943935,,588,0.481206124274716
2006,truck,conv,31.3426812650796,8.9412,322.7746,16.13873,5,25.4047251549533,,588,0.542509722970367
2007,truck,conv,31.3426812650796,8.9272,323.3708,16.16854,5,25.3578863645079,,588,0.611623137508869
2008,truck,conv,31.3426812650796,8.9017,329.5098,16.47549,5,24.88545105487,,588,0.68954130497054
2009,truck,conv,31.3426812650796,8.5022,337.9976,16.89988,5,24.2605272936849,,588,0.777385913157317
2010,truck,conv,31.3426812650796,8.4158,337.0404,16.85202,5,24.3294275701073,,588,0.876421548091676
2011,truck,conv,31.3426812650796,8.1543,344.7374,17.23687,5,23.786221048253,,588,0.988073898637741
2012,truck,conv,31.3426812650796,7.9302,344.1498,17.20749,5,23.8268335474843,,588,1.11395028031312
2013,truck,conv,31.3426812650796,7.7965,349.4786,17.47393,5,23.4635253775195,,588,1.25586277374648
2014,truck,conv,31.3426812650796,7.6359,360.754,18.0377,5,22.730170698038,,588,1.4158543108754
1975,car,conv,25.1683403050752,13.6978,201.87495,13.45833,5,30.4644038301929,,588,0.0105866406597995
1976,car,conv,25.1683403050752,13.6978,223.02675,14.86845,5,27.5751675527711,,588,0.0119353333255913
1977,car,conv,25.1683403050752,13.6978,233.89455,15.59297,5,26.2939003922922,,588,0.0134558436590658
1978,car,conv,25.1683403050752,13.6978,254.23485,16.94899,5,24.1902319843247,,588,0.0151700604950009
1979,car,conv,25.1683403050752,14.5135,258.68205,17.24547,5,23.7743592955135,,588,0.0171026612119514
1980,car,conv,25.1683403050752,15.5474,300.1815,20.0121,5,20.4876049989756,,588,0.0192814669807794
1981,car,conv,25.1683403050752,15.5567,321.24465,21.41631,5,19.1442876947523,,588,0.0217378432703263
1982,car,conv,25.1683403050752,16.6289,333.1776,22.21184,5,18.4586238690716,,588,0.0245071513757907
1983,car,conv,25.1683403050752,14.8298,331.36845,22.09123,5,18.5594011741311,,588,0.027629257469888
1984,car,conv,25.1683403050752,14.5251,336.6285,22.4419,5,18.269397867382,,588,0.031149106504947
1985,car,conv,25.1683403050752,13.8858,345.23895,23.01593,5,17.8137489990628,,588,0.0351173692276742
1986,car,conv,25.1683403050752,13.2412,355.8603,23.72402,5,17.2820626521138,,588,0.0395911716208277
1987,car,conv,25.1683403050752,13.3411,357.09885,23.80659,5,17.2221221098864,,588,0.0446349172726355
1988,car,conv,25.1683403050752,13.2717,362.22855,24.14857,5,16.9782310091239,,588,0.0503212145125542
1989,car,conv,25.1683403050752,12.4652,355.64805,23.70987,5,17.2923765503565,,588,0.0567319216601513
1990,car,conv,25.1683403050752,11.3542,350.01435,23.33429,5,17.5707081723935,,588,0.0639593254342179
1991,car,conv,25.1683403050752,11.2824,351.42375,23.42825,5,17.5002400947574,,588,0.0721074694861532
1992,car,conv,25.1683403050752,10.7402,346.04925,23.06995,5,17.7720367837815,,588,0.0812936521828108
1993,car,conv,25.1683403050752,10.1248,351.8871,23.45914,5,17.4771965212706,,588,0.0916501152004631
1994,car,conv,25.1683403050752,9.9253,349.095,23.273,5,17.6169810510033,,588,0.103325947238403
1995,car,conv,25.1683403050752,9.7956,351.65325,23.44355,5,17.4888188862182,,588,0.1164892302575
1996,car,conv,25.1683403050752,10.1113,350.0187,23.33458,5,17.570489805259,,588,0.131329459140361
1997,car,conv,25.1683403050752,10.0287,350.5866,23.37244,5,17.5420281322789,,588,0.148060269605818
1998,car,conv,25.1683403050752,10.1931,350.52015,23.36801,5,17.5453536693968,,588,0.166922513648048
1999,car,conv,25.1683403050752,10.0517,345.07035,23.00469,5,17.8224527259441,,588,0.188187726773447
2000,car,conv,25.1683403050752,9.5095,343.71525,22.91435,5,17.8927178820259,,588,0.212162036948644
2001,car,conv,25.1683403050752,9.328,345.6831,23.04554,5,17.7908610516395,,588,0.23919057153173
2002,car,conv,25.1683403050752,9.3208,346.269,23.0846,5,17.7607582544207,,588,0.269662425627655
2003,car,conv,25.1683403050752,9.1145,349.15095,23.27673,5,17.6141580024342,,588,0.304016263390817
2004,car,conv,25.1683403050752,8.9634,347.10645,23.14043,5,17.7179075756155,,588,0.342746632909602
2005,car,conv,25.1683403050752,8.9322,352.36185,23.49079,5,17.4536488555728,,588,0.38641108558016
2006,car,conv,25.1683403050752,8.7246,349.491,23.2994,5,17.5970196657425,,588,0.435638202457903
2007,car,conv,25.1683403050752,8.8438,361.61835,24.10789,5,17.0068803200944,,588,0.491136643131796
2008,car,conv,25.1683403050752,8.8335,364.0098,24.26732,5,16.8951495261941,,588,0.553705347386467
2009,car,conv,25.1683403050752,8.8638,380.06835,25.33789,5,16.1813000214304,,588,0.624245036512364
2010,car,conv,25.1683403050752,8.8157,392.4327,26.16218,5,15.6714769182079,,588,0.703771179833555
2011,car,conv,25.1683403050752,8.5097,387.3255,25.8217,5,15.8781180170167,,588,0.793428613115621
2012,car,conv,25.1683403050752,8.5831,413.99565,27.59971,5,14.8552285513145,,588,0.894508019296077
2013,car,conv,25.1683403050752,8.4263,425.36595,28.35773,5,14.458138927199,,588,1.00846450878926
2014,car,conv,25.1683403050752,8.3639,425.77965,28.38531,5,14.4440909752263,,588,1.13693856684246
1975,suv,conv,30.8158064396235,13.244912631579,220.530328342246,11.0265164171123,5,37.1830943237623,,588,0.0129621526673511
1976,suv,conv,30.8158064396235,13.244912631579,234.303217283951,11.7151608641975,5,34.9973854181545,,588,0.0146134753859651
1977,suv,conv,30.8158064396235,13.244912631579,255.994764664311,12.7997382332156,5,32.0319050694366,,588,0.0164751695444928
1978,suv,conv,30.8158064396235,13.244912631579,245.127090526316,12.2563545263158,5,33.452034952129,,588,0.018574035563126
1979,suv,conv,30.8158064396235,14.8532608478803,213.599996508728,10.6799998254364,5,38.3895137360872,,588,0.0209402881207734
1980,suv,conv,30.8158064396235,15.6591,263.7262,13.18631,5,31.0928531181202,,588,0.0236079911169937
1981,suv,conv,30.8158064396235,15.3652,286.0316,14.30158,5,28.6681611402376,,588,0.0266155480462162
1982,suv,conv,30.8158064396235,16.8087208588957,302.043265030675,15.1021632515337,5,27.1484285510132,,588,0.0300062548435357
1983,suv,conv,30.8158064396235,15.4676634482759,327.365950344828,16.3682975172414,5,25.048420556147,,588,0.0338289231606941
1984,suv,conv,30.8158064396235,15.6064784,329.2993136,16.46496568,5,24.9013577051076,,588,0.038138583044751
1985,suv,conv,30.8158064396235,15.3743065217391,339.240802173913,16.9620401086957,5,24.1716207114621,,588,0.0429972751350068
1986,suv,conv,30.8158064396235,13.9308558861578,343.565576196637,17.1782788098318,5,23.8673504219376,,588,0.0484749437824203
1987,suv,conv,30.8158064396235,13.4566456521739,350.152960869565,17.5076480434783,5,23.4183368880737,,588,0.0546504439486136
1988,suv,conv,30.8158064396235,13.1948579545455,345.471630991736,17.2735815495868,5,23.7356681834062,,588,0.0616126763794967
1989,suv,conv,30.8158064396235,12.2482695464363,337.02365399568,16.851182699784,5,24.3306364487553,,588,0.0694618673951485
1990,suv,conv,30.8158064396235,11.6001331920904,333.147833615819,16.657391680791,5,24.6136975018006,,588,0.0783110117194459
1991,suv,conv,30.8158064396235,11.6097301369863,340.700685114155,17.0350342557078,5,24.0680466998547,,588,0.0882874991200066
1992,suv,conv,30.8158064396235,11.055924501992,332.005716733068,16.6002858366534,5,24.6983698976267,,588,0.099534948275092
1993,suv,conv,30.8158064396235,9.89866010678871,331.149181083143,16.5574590541571,5,24.7622535957328,,588,0.112215274267297
1994,suv,conv,30.8158064396235,10.0310573012939,328.450305853358,16.4225152926679,5,24.9657249631578,,588,0.126511019467076
1995,suv,conv,30.8158064396235,10.3774640969163,324.360294273128,16.2180147136564,5,25.2805295369944,,588,0.142627981360852
1996,suv,conv,30.8158064396235,10.4894855555556,331.237008888889,16.5618504444444,5,24.755687860805,,588,0.160798175153159
1997,suv,conv,30.8158064396235,10.4521804489796,331.774683428571,16.5887341714286,5,24.7155687566661,,588,0.181283173791612
1998,suv,conv,30.8158064396235,10.7118522665633,330.558816195273,16.5279408097637,5,24.806477994996,,588,0.204377873496744
1999,suv,conv,30.8158064396235,10.4028311660777,329.882745865724,16.4941372932862,5,24.8573170399695,,588,0.230414739004221
2000,suv,conv,30.8158064396235,9.97758727330576,327.541091632199,16.3770545816099,5,25.0350267782826,,588,0.259768589632718
2001,suv,conv,30.8158064396235,9.5770544057971,338.688308811594,16.9344154405797,5,24.2110512428745,,588,0.292861995076345
2002,suv,conv,30.8158064396235,9.42377365155131,334.794079331742,16.7397039665871,5,24.4926673027415,,588,0.330171358597908
2003,suv,conv,30.8158064396235,9.30186107091172,338.164051374819,16.908202568741,5,24.2485857578964,,588,0.372233775194936
2004,suv,conv,30.8158064396235,9.10016001272804,338.934711837081,16.9467355918541,5,24.1934499879185,,588,0.41965476346667
2005,suv,conv,30.8158064396235,9.00437735618115,348.558881811505,17.4279440905753,5,23.5254369574045,,588,0.47311698248779
2006,suv,conv,30.8158064396235,9.08209771093958,356.407950492414,17.8203975246207,5,23.0073430984658,,588,0.533390059174509
2007,suv,conv,30.8158064396235,8.9411418615639,366.422680321285,18.3211340160643,5,22.3785274230571,,588,0.601341667615005
2008,suv,conv,30.8158064396235,8.99242852852853,377.642848048048,18.8821424024024,5,21.7136377463097,,588,0.677950019859081
2009,suv,conv,30.8158064396235,8.6878758828596,400.025207924203,20.0012603962102,5,20.4987081752951,,588,0.764317947980926
2010,suv,conv,30.8158064396235,8.71107313664596,412.651290062112,20.6325645031056,5,19.8714997322939,,588,0.861688780136331
2011,suv,conv,30.8158064396235,8.62316934050515,417.270993358279,20.8635496679139,5,19.6514977808661,,588,0.971464239161591
2012,suv,conv,30.8158064396235,8.5034989345887,420.745106095144,21.0372553047572,5,19.4892344110729,,588,1.09522462137722
2013,suv,conv,30.8158064396235,8.48768246268657,438.612678689884,21.9306339344942,5,18.6953100044737,,588,1.2347515460848
2014,suv,conv,30.8158064396235,8.49644006069803,448.749867450683,22.4374933725341,5,18.2729858987673,,588,1.39205360325231
2011,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,0.218611835596213
2011,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,0.258581874275345
2012,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,0.270559202470561
2012,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,0.310050208963243
2013,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,0.33485049810713
2013,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,0.371762840483505
2014,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,0.414418933300903
2014,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,0.445758801538975
2004,truck,hybrid,30.83,9.1017,728.127565594533,36.4063782797267,5,11.2617628935728,,588,0.307386835681642
2005,truck,hybrid,30.83,8.8009,733.305064672495,36.6652532336247,5,11.1822492371061,,588,0.349700609421663
2006,truck,hybrid,30.83,8.9412,746.722606742361,37.3361303371181,5,10.9813201394466,,588,0.39783914609973
2007,truck,hybrid,30.83,8.9272,748.101885093693,37.4050942546847,5,10.9610738368518,,588,0.452604261774437
2009,truck,hybrid,30.83,8.5022,781.940242338344,39.0970121169172,5,10.4867348628565,,588,0.585788563866579
2010,truck,hybrid,30.83,8.4158,779.725808863176,38.9862904431588,5,10.5165173536521,,588,0.66642612499042
2011,truck,hybrid,30.83,8.1543,797.532426558918,39.8766213279459,5,10.2817136042734,,588,0.758163964721751
2012,truck,hybrid,30.83,7.9302,796.173043869816,39.8086521934908,5,10.2992685611958,,588,0.862530107760809
2013,truck,hybrid,30.83,7.7965,808.500951415232,40.4250475707616,5,10.1422267786406,,588,0.98126292122959
2000,car,hybrid,28.7868932717313,9.5095,554.541733921926,36.9694489281284,5,11.0902383423965,,588,0.171341292023416
2001,car,hybrid,28.7868932717313,9.328,557.716614731254,37.1811076487502,5,11.0271055901096,,588,0.19492752221094
2002,car,hybrid,28.7868932717313,9.3208,558.661891386581,37.2441260924387,5,11.0084473181729,,588,0.221760548590376
2003,car,hybrid,28.7868932717313,9.1145,563.311558662258,37.5541039108172,5,10.9175817634648,,588,0.252287313527162
2004,car,hybrid,28.7868932717313,8.9634,560.013012627413,37.3342008418275,5,10.9818876728347,,588,0.28701628387618
2005,car,hybrid,28.7868932717313,8.9322,568.491945780519,37.8994630520346,5,10.8180952177894,,588,0.326525920223185
2006,car,hybrid,28.7868932717313,8.7246,563.860186971942,37.5906791314628,5,10.9069591045733,,588,0.37147431197177
2007,car,hybrid,28.7868932717313,8.8438,583.426155304386,38.8950770202924,5,10.5411797947101,,588,0.422610138761968
2008,car,hybrid,28.7868932717313,8.8335,587.284461939275,39.1522974626183,5,10.4719269767364,,588,0.480785140798598
2009,car,hybrid,28.7868932717313,8.8638,613.19293170101,40.8795287800673,5,10.029469816196,,588,0.546968305800453
2010,car,hybrid,28.7868932717313,8.8157,633.141270006678,42.2094180004452,5,9.71347200275719,,588,0.622262008874235
2011,car,hybrid,28.7868932717313,8.5097,624.901439089994,41.6600959393329,5,9.84155198771166,,588,0.707920374145888
2012,car,hybrid,28.7868932717313,8.5831,667.930403399718,44.5286935599812,5,9.20754612860403,,588,0.805370163988496
2013,car,hybrid,28.7868932717313,8.4263,686.274965874651,45.7516643916434,5,8.96142261602371,,588,0.916234543786684
2014,car,hybrid,28.7868932717313,8.3639,686.94241928361,45.796161285574,5,8.95271543488847,,588,1.04236011807359
2005,suv,hybrid,47.1326664716628,9.00437735618115,603.550794453142,30.1775397226571,5,13.5862632861411,,588,0.534619597431348
2006,suv,hybrid,47.1326664716628,9.08209771093958,617.141931805487,30.8570965902743,5,13.2870569595075,,588,0.608213421423604
2007,suv,hybrid,47.1326664716628,8.9411418615639,634.483042475326,31.7241521237663,5,12.9239072615859,,588,0.691937908331746
2008,suv,hybrid,47.1326664716628,8.99242852852853,653.911441803986,32.6955720901993,5,12.539924331922,,588,0.787187609023601
2009,suv,hybrid,47.1326664716628,8.6878758828596,692.667852241104,34.6333926120552,5,11.8382858010072,,588,0.895549043257794
2010,suv,hybrid,47.1326664716628,8.71107313664596,714.530677441715,35.7265338720857,5,11.4760643018982,,588,1.01882712543549
2011,suv,hybrid,47.1326664716628,8.62316934050515,722.529973227978,36.1264986613989,5,11.3490101502165,,588,1.15907522802672
2012,suv,hybrid,47.1326664716628,8.5034989345887,728.54560964343,36.4272804821715,5,11.255300823257,,588,1.31862938342062
2013,suv,hybrid,47.1326664716628,8.48768246268657,759.484392722085,37.9742196361043,5,10.7967985630491,,588,1.50014719388011
2014,suv,hybrid,47.1326664716628,8.49644006069803,777.037548442301,38.8518774221151,5,10.5529005856129,,588,1.70665209770206
1975,minvan,conv,29.4095639349348,13.3634,222.1212,11.10606,5,36.9167823692651,,588,0.012370640319011
1976,minvan,conv,29.4095639349348,13.3634,235.6784,11.78392,5,34.7931757853074,,588,0.0139466068985468
1977,minvan,conv,29.4095639349348,13.3634,250.2594,12.51297,5,32.7660019963286,,588,0.0157233448687112
1978,minvan,conv,29.4095639349348,13.3634,241.6018,12.08009,5,33.9401444856785,,588,0.0177264316445448
1979,minvan,conv,29.4095639349348,15.4545,229.6922,11.48461,5,35.6999497588512,,588,0.019984703094188
1980,minvan,conv,29.4095639349348,16.5199,282.7284,14.13642,5,29.0030997947146,,588,0.0225306686518467
1981,minvan,conv,29.4095639349348,16.5318,296.8438,14.84219,5,27.6239557639405,,588,0.0254009793143706
1982,minvan,conv,29.4095639349348,17.5964,294.4808,14.72404,5,27.8456184579776,,588,0.0286369552585914
1983,minvan,conv,29.4095639349348,15.6505,301.3294,15.06647,5,27.2127445911351,,588,0.0322851806748494
1984,minvan,conv,29.4095639349348,15.8726,322.2776,16.11388,5,25.4439030202533,,588,0.0363981743797625
1985,minvan,conv,29.4095639349348,15.3213,330.9166,16.54583,5,24.7796574726079,,588,0.04103514586219
1986,minvan,conv,29.4095639349348,14.7281,349.3978,17.46989,5,23.4689514358705,,588,0.0462628476462119
1987,minvan,conv,29.4095639349348,13.9292,353.1874,17.65937,5,23.2171362851563,,588,0.0521565362415016
1988,minvan,conv,29.4095639349348,13.8585,357.5562,17.87781,5,22.9334577333577,,588,0.058801055514658
1989,minvan,conv,29.4095639349348,13.3943,355.9358,17.79679,5,23.0378624459804,,588,0.0662920580774047
1990,minvan,conv,29.4095639349348,12.4758,356.8752,17.84376,5,22.9772200477926,,588,0.0747373822744134
1991,minvan,conv,29.4095639349348,12.6888,358.2074,17.91037,5,22.8917660550843,,588,0.0842586045934762
1992,minvan,conv,29.4095639349348,12.2324,358.4382,17.92191,5,22.8770259419894,,588,0.0949927898460837
1993,minvan,conv,29.4095639349348,11.2051,364.0432,18.20216,5,22.524799254594,,588,0.10709446431351
1994,minvan,conv,29.4095639349348,11.0199,356.7514,17.83757,5,22.9851936110132,,588,0.120737840263259
1995,minvan,conv,29.4095639349348,11.1799,361.56,18.078,5,22.6794999446841,,588,0.136119323859367
1996,minvan,conv,29.4095639349348,11.2864,366.7922,18.33961,5,22.3559824881772,,588,0.153460342569749
1997,minvan,conv,29.4095639349348,11.208,363.51,18.1755,5,22.557838849,,588,0.17301053277311
1998,minvan,conv,29.4095639349348,11.1196,373.9346,18.69673,5,21.9289683276166,,588,0.195051333453337
1999,minvan,conv,29.4095639349348,11.1321,365.5686,18.27843,5,22.4308105236609,,588,0.219900037715149
2000,minvan,conv,29.4095639349348,10.6108,372.173,18.60865,5,22.0327643327162,,588,0.247914360445489
2001,minvan,conv,29.4095639349348,10.0971,360.8766,18.04383,5,22.7224486153993,,588,0.279497587875411
2002,minvan,conv,29.4095639349348,10.131,373.9994,18.69997,5,21.9251688639073,,588,0.315104383174082
2003,minvan,conv,29.4095639349348,9.9551,379.6462,18.98231,5,21.5990572274923,,588,0.3552473316506
2004,minvan,conv,29.4095639349348,9.6513,383.2564,19.16282,5,21.3955983513909,,588,0.400504319786471
2005,minvan,conv,29.4095639349348,9.6906,386.043,19.30215,5,21.2411570731758,,588,0.451526854325221
2006,minvan,conv,29.4095639349348,9.7382,390.5986,19.52993,5,20.9934188192175,,588,0.509049441178378
2007,minvan,conv,29.4095639349348,9.427,389.9614,19.49807,5,21.0277222309695,,588,0.573900159163898
2008,minvan,conv,29.4095639349348,9.6207,396.3906,19.81953,5,20.6866661318407,,588,0.647012580793572
2009,minvan,conv,29.4095639349348,9.4307,401.317,20.06585,5,20.4327252521074,,588,0.729439211717668
2010,minvan,conv,29.4095639349348,9.676,402.3718,20.11859,5,20.3791617603421,,588,0.822366642297258
2011,minvan,conv,29.4095639349348,8.3973,418.9844,20.94922,5,19.5711343906838,,588,0.927132629421937
2012,minvan,conv,29.4095639349348,8.5039,425.3766,21.26883,5,19.2770359253424,,588,1.04524535447795
2013,minvan,conv,29.4095639349348,8.5479,421.1594,21.05797,5,19.4700628788055,,588,1.17840513469892
2014,minvan,conv,29.4095639349348,8.277,425.3804,21.26902,5,19.2768637200962,,588,1.32852890044974
